Running: rez env usd-24.08 -- usdrecord --camera /root/camera01/GEO/renderCam_hrc/renderCam_buffer/renderCam_srt/renderCam --renderer "Prman" --purposes render   scenes/ALab/ALab/entry.usda "renderers/Prman/entry.jpg"
	Error in 'pxrInternal_v0_24__pxrReserved__::HdPrman_Xcpt::HandleXcpt' at line 27 in file /home/nico/USD/third_party/renderman-26/plugin/hdPrman/xcpt.cpp : 'T02041 Can't open texture atlas "rtxplugin:RtxHioImage.so?filename=/home/nico/usd-render-benchmark/scenes/ALab/ALab/fragment/look/surfacing/electronics_cabling/render_high/texture/look_surfacing_electronics_cabling_render_high_texture/electronics_cabling_roughness.<UDIM>.exr&wrapS=repeat&wrapT=repeat&sourceColorSpace=auto". No texture maps found for atlas. [<Scatter> Object: /root/alab_set01/lab_workbench01_0001/workbench01/benchtop03/electronics_cabling_0001/proto_cable1_cable1_M_geo_id3 Shader: /__Prototype_152/MATERIAL/usd_full/full_generic_material1_PxrSurface_0scatter]'
	Error in 'pxrInternal_v0_24__pxrReserved__::HdPrman_Xcpt::HandleXcpt' at line 27 in file /home/nico/USD/third_party/renderman-26/plugin/hdPrman/xcpt.cpp : 'T02041 Can't open texture atlas "rtxplugin:RtxHioImage.so?filename=/home/nico/usd-render-benchmark/scenes/ALab/ALab/fragment/look/surfacing/decor_plant_small02/render_high/texture/look_surfacing_decor_plant_small02_render_high_texture/decor_plant_small02_surfaceColor.<UDIM>.exr&wrapS=repeat&wrapT=repeat&sourceColorSpace=auto". No texture maps found for atlas. [<Scatter> Object: /root/alab_set01/lab_hydrophonics01_0001/wall_dressing01/hydroponics01/decor_plant_small02_0001/proto_plant02_M_geo_id0 Shader: /__Prototype_144/MATERIAL/usd_full/full_generic_material1_PxrSurface_0scatter]'
	Error in 'pxrInternal_v0_24__pxrReserved__::HdPrman_Xcpt::HandleXcpt' at line 27 in file /home/nico/USD/third_party/renderman-26/plugin/hdPrman/xcpt.cpp : 'T02041 Can't open texture atlas "rtxplugin:RtxHioImage.so?filename=/home/nico/usd-render-benchmark/scenes/ALab/ALab/fragment/look/surfacing/decor_plant_small02/render_high/texture/look_surfacing_decor_plant_small02_render_high_texture/decor_plant_small02_ior.<UDIM>.exr&wrapS=repeat&wrapT=repeat&sourceColorSpace=auto". No texture maps found for atlas. [<Scatter> Object: /root/alab_set01/lab_hydrophonics01_0001/wall_dressing01/hydroponics01/decor_plant_small02_0001/proto_plant02_M_geo_id0 Shader: /__Prototype_144/MATERIAL/usd_full/full_generic_material1_PxrSurface_0scatter]'
	Error in 'pxrInternal_v0_24__pxrReserved__::HdPrman_Xcpt::HandleXcpt' at line 27 in file /home/nico/USD/third_party/renderman-26/plugin/hdPrman/xcpt.cpp : 'T02041 Can't open texture atlas "rtxplugin:RtxHioImage.so?filename=/home/nico/usd-render-benchmark/scenes/ALab/ALab/fragment/look/surfacing/decor_plant_small02/render_high/texture/look_surfacing_decor_plant_small02_render_high_texture/decor_plant_small02_metallic.<UDIM>.exr&wrapS=repeat&wrapT=repeat&sourceColorSpace=auto". No texture maps found for atlas. [<Scatter> Object: /root/alab_set01/lab_hydrophonics01_0001/wall_dressing01/hydroponics01/decor_plant_small02_0001/proto_plant02_M_geo_id0 Shader: /__Prototype_144/MATERIAL/usd_full/full_generic_material1_PxrSurface_0scatter]'
	Error in 'pxrInternal_v0_24__pxrReserved__::HdPrman_Xcpt::HandleXcpt' at line 27 in file /home/nico/USD/third_party/renderman-26/plugin/hdPrman/xcpt.cpp : 'T02041 Can't open texture atlas "rtxplugin:RtxHioImage.so?filename=/home/nico/usd-render-benchmark/scenes/ALab/ALab/fragment/look/surfacing/decor_plant_small02/render_high/texture/look_surfacing_decor_plant_small02_render_high_texture/decor_plant_small02_roughness.<UDIM>.exr&wrapS=repeat&wrapT=repeat&sourceColorSpace=auto". No texture maps found for atlas. [<Scatter> Object: /root/alab_set01/lab_hydrophonics01_0001/wall_dressing01/hydroponics01/decor_plant_small02_0001/proto_plant02_M_geo_id0 Shader: /__Prototype_144/MATERIAL/usd_full/full_generic_material1_PxrSurface_0scatter]'
	Error in 'pxrInternal_v0_24__pxrReserved__::HdPrman_Xcpt::HandleXcpt' at line 27 in file /home/nico/USD/third_party/renderman-26/plugin/hdPrman/xcpt.cpp : 'T02041 Can't open texture atlas "rtxplugin:RtxHioImage.so?filename=/home/nico/usd-render-benchmark/scenes/ALab/ALab/fragment/look/surfacing/tool_screwdriver03/render_high/texture/look_surfacing_tool_screwdriver03_render_high_texture/tool_screwdriver03_ntu.<UDIM>.exr&wrapS=repeat&wrapT=repeat&sourceColorSpace=auto". No texture maps found for atlas. [<Opacity> Object: /root/alab_set01/lab_workbench01_0001/workbench01/benchtop02/tool_screwdriver03_0002/proto_screwDriverHandle05_M_geo_id1 Shader: /__Prototype_261/MATERIAL/usd_full/full_generic_material_PxrSurface_0presnce]'
	Error in 'pxrInternal_v0_24__pxrReserved__::HdPrman_Xcpt::HandleXcpt' at line 27 in file /home/nico/USD/third_party/renderman-26/plugin/hdPrman/xcpt.cpp : 'T02041 Can't open texture atlas "rtxplugin:RtxHioImage.so?filename=/home/nico/usd-render-benchmark/scenes/ALab/ALab/fragment/look/surfacing/tool_screwdriver03/render_high/texture/look_surfacing_tool_screwdriver03_render_high_texture/tool_screwdriver03_opacity.<UDIM>.exr&wrapS=repeat&wrapT=repeat&sourceColorSpace=auto". No texture maps found for atlas. [<Opacity> Object: /root/alab_set01/lab_workbench01_0001/workbench01/benchtop02/tool_screwdriver03_0002/proto_screwDriverHandle05_M_geo_id1 Shader: /__Prototype_261/MATERIAL/usd_full/full_generic_material_PxrSurface_0presnce]'
	Error in 'pxrInternal_v0_24__pxrReserved__::HdPrman_Xcpt::HandleXcpt' at line 27 in file /home/nico/USD/third_party/renderman-26/plugin/hdPrman/xcpt.cpp : 'T02041 Can't open texture atlas "rtxplugin:RtxHioImage.so?filename=/home/nico/usd-render-benchmark/scenes/ALab/ALab/fragment/look/surfacing/proc_dev_circuit_motherboard_medium04/render_high/texture/look_surfacing_proc_dev_circuit_motherboard_medium04_render_high_texture/proc_dev_circuit_motherboard_medium04_surfaceColor.<UDIM>.exr&wrapS=repeat&wrapT=repeat&sourceColorSpace=auto". No texture maps found for atlas. [<Scatter> Object: /root/alab_set01/lab_workbench01_0001/shelf02/proc_dev_circuit_board_medium04_0001/instancer/proto8_board_M_geo_id1 Shader: /root/alab_set01/lab_workbench01_0001/shelf02/proc_dev_circuit_board_medium04_0001/instancer/Prototypes/proc_dev_circuit_motherboard_medium04/MATERIAL/usd_full/full_generic_material1_PxrSurface_0scatter]'
	Error in 'pxrInternal_v0_24__pxrReserved__::HdPrman_Xcpt::HandleXcpt' at line 27 in file /home/nico/USD/third_party/renderman-26/plugin/hdPrman/xcpt.cpp : 'T02041 Can't open texture atlas "rtxplugin:RtxHioImage.so?filename=/home/nico/usd-render-benchmark/scenes/ALab/ALab/fragment/look/surfacing/proc_dev_circuit_motherboard_medium04/render_high/texture/look_surfacing_proc_dev_circuit_motherboard_medium04_render_high_texture/proc_dev_circuit_motherboard_medium04_ior.<UDIM>.exr&wrapS=repeat&wrapT=repeat&sourceColorSpace=auto". No texture maps found for atlas. [<Scatter> Object: /root/alab_set01/lab_workbench01_0001/shelf02/proc_dev_circuit_board_medium04_0001/instancer/proto8_board_M_geo_id1 Shader: /root/alab_set01/lab_workbench01_0001/shelf02/proc_dev_circuit_board_medium04_0001/instancer/Prototypes/proc_dev_circuit_motherboard_medium04/MATERIAL/usd_full/full_generic_material1_PxrSurface_0scatter]'
	Error in 'pxrInternal_v0_24__pxrReserved__::HdPrman_Xcpt::HandleXcpt' at line 27 in file /home/nico/USD/third_party/renderman-26/plugin/hdPrman/xcpt.cpp : 'T02041 Can't open texture atlas "rtxplugin:RtxHioImage.so?filename=/home/nico/usd-render-benchmark/scenes/ALab/ALab/fragment/look/surfacing/proc_dev_circuit_motherboard_medium04/render_high/texture/look_surfacing_proc_dev_circuit_motherboard_medium04_render_high_texture/proc_dev_circuit_motherboard_medium04_metallic.<UDIM>.exr&wrapS=repeat&wrapT=repeat&sourceColorSpace=auto". No texture maps found for atlas. [<Scatter> Object: /root/alab_set01/lab_workbench01_0001/shelf02/proc_dev_circuit_board_medium04_0001/instancer/proto8_board_M_geo_id1 Shader: /root/alab_set01/lab_workbench01_0001/shelf02/proc_dev_circuit_board_medium04_0001/instancer/Prototypes/proc_dev_circuit_motherboard_medium04/MATERIAL/usd_full/full_generic_material1_PxrSurface_0scatter]'
	Error in 'pxrInternal_v0_24__pxrReserved__::HdPrman_Xcpt::HandleXcpt' at line 27 in file /home/nico/USD/third_party/renderman-26/plugin/hdPrman/xcpt.cpp : 'T02041 Can't open texture atlas "rtxplugin:RtxHioImage.so?filename=/home/nico/usd-render-benchmark/scenes/ALab/ALab/fragment/look/surfacing/proc_dev_circuit_motherboard_medium04/render_high/texture/look_surfacing_proc_dev_circuit_motherboard_medium04_render_high_texture/proc_dev_circuit_motherboard_medium04_roughness.<UDIM>.exr&wrapS=repeat&wrapT=repeat&sourceColorSpace=auto". No texture maps found for atlas. [<Scatter> Object: /root/alab_set01/lab_workbench01_0001/shelf02/proc_dev_circuit_board_medium04_0001/instancer/proto8_board_M_geo_id1 Shader: /root/alab_set01/lab_workbench01_0001/shelf02/proc_dev_circuit_board_medium04_0001/instancer/Prototypes/proc_dev_circuit_motherboard_medium04/MATERIAL/usd_full/full_generic_material1_PxrSurface_0scatter]'
	Error in 'pxrInternal_v0_24__pxrReserved__::HdPrman_Xcpt::HandleXcpt' at line 27 in file /home/nico/USD/third_party/renderman-26/plugin/hdPrman/xcpt.cpp : 'T02041 Can't open texture atlas "rtxplugin:RtxHioImage.so?filename=/home/nico/usd-render-benchmark/scenes/ALab/ALab/fragment/look/surfacing/decor_paper_notea03/render_high/texture/look_surfacing_decor_paper_notea03_render_high_texture/decor_paper_notea03_surfaceColor.<UDIM>.exr&wrapS=repeat&wrapT=repeat&sourceColorSpace=auto". No texture maps found for atlas. [<Scatter> Object: /root/alab_set01/lab_hydrophonics01_0001/wall_poster01/decor_paper_notea03_0002/proto_paper01notea03_M_geo_id0 Shader: /__Prototype_123/MATERIAL/usd_full/full_generic_material1_PxrSurface_0scatter]'
	Error in 'pxrInternal_v0_24__pxrReserved__::HdPrman_Xcpt::HandleXcpt' at line 27 in file /home/nico/USD/third_party/renderman-26/plugin/hdPrman/xcpt.cpp : 'T02041 Can't open texture atlas "rtxplugin:RtxHioImage.so?filename=/home/nico/usd-render-benchmark/scenes/ALab/ALab/fragment/look/surfacing/decor_paper_notea03/render_high/texture/look_surfacing_decor_paper_notea03_render_high_texture/decor_paper_notea03_ior.<UDIM>.exr&wrapS=repeat&wrapT=repeat&sourceColorSpace=auto". No texture maps found for atlas. [<Scatter> Object: /root/alab_set01/lab_hydrophonics01_0001/wall_poster01/decor_paper_notea03_0002/proto_paper01notea03_M_geo_id0 Shader: /__Prototype_123/MATERIAL/usd_full/full_generic_material1_PxrSurface_0scatter]'
	Error in 'pxrInternal_v0_24__pxrReserved__::HdPrman_Xcpt::HandleXcpt' at line 27 in file /home/nico/USD/third_party/renderman-26/plugin/hdPrman/xcpt.cpp : 'T02041 Can't open texture atlas "rtxplugin:RtxHioImage.so?filename=/home/nico/usd-render-benchmark/scenes/ALab/ALab/fragment/look/surfacing/decor_paper_notea03/render_high/texture/look_surfacing_decor_paper_notea03_render_high_texture/decor_paper_notea03_metallic.<UDIM>.exr&wrapS=repeat&wrapT=repeat&sourceColorSpace=auto". No texture maps found for atlas. [<Scatter> Object: /root/alab_set01/lab_hydrophonics01_0001/wall_poster01/decor_paper_notea03_0002/proto_paper01notea03_M_geo_id0 Shader: /__Prototype_123/MATERIAL/usd_full/full_generic_material1_PxrSurface_0scatter]'
	Error in 'pxrInternal_v0_24__pxrReserved__::HdPrman_Xcpt::HandleXcpt' at line 27 in file /home/nico/USD/third_party/renderman-26/plugin/hdPrman/xcpt.cpp : 'T02041 Can't open texture atlas "rtxplugin:RtxHioImage.so?filename=/home/nico/usd-render-benchmark/scenes/ALab/ALab/fragment/look/surfacing/decor_paper_notea03/render_high/texture/look_surfacing_decor_paper_notea03_render_high_texture/decor_paper_notea03_roughness.<UDIM>.exr&wrapS=repeat&wrapT=repeat&sourceColorSpace=auto". No texture maps found for atlas. [<Scatter> Object: /root/alab_set01/lab_hydrophonics01_0001/wall_poster01/decor_paper_notea03_0002/proto_paper01notea03_M_geo_id0 Shader: /__Prototype_123/MATERIAL/usd_full/full_generic_material1_PxrSurface_0scatter]'
	Error in 'pxrInternal_v0_24__pxrReserved__::HdPrman_Xcpt::HandleXcpt' at line 27 in file /home/nico/USD/third_party/renderman-26/plugin/hdPrman/xcpt.cpp : 'T02041 Can't open texture atlas "rtxplugin:RtxHioImage.so?filename=/home/nico/usd-render-benchmark/scenes/ALab/ALab/fragment/look/surfacing/toy_fun_coil/render_high/texture/look_surfacing_toy_fun_coil_render_high_texture/toy_fun_coil_ntu.<UDIM>.exr&wrapS=repeat&wrapT=repeat&sourceColorSpace=auto". No texture maps found for atlas. [<Opacity> Object: /root/alab_set01/lab_workbench01_0001/shelf02/toy_fun_coil_0001/proto_toy_fun_coil_M_geo_id0 Shader: /__Prototype_29/MATERIAL/usd_full/full_generic_material1_PxrSurface_0presnce]'
	Error in 'pxrInternal_v0_24__pxrReserved__::HdPrman_Xcpt::HandleXcpt' at line 27 in file /home/nico/USD/third_party/renderman-26/plugin/hdPrman/xcpt.cpp : 'T02041 Can't open texture atlas "rtxplugin:RtxHioImage.so?filename=/home/nico/usd-render-benchmark/scenes/ALab/ALab/fragment/look/surfacing/proc_dev_circuit_resistor07/render_high/texture/look_surfacing_proc_dev_circuit_resistor07_render_high_texture/proc_dev_circuit_resistor07_ntu.<UDIM>.exr&wrapS=repeat&wrapT=repeat&sourceColorSpace=auto". No texture maps found for atlas. [<Opacity> Object: /root/alab_set01/lab_workbench01_0001/shelf02/proc_dev_circuit_board_medium04_0001/instancer/proto14_wire01_M_geo_id1 Shader: /root/alab_set01/lab_workbench01_0001/shelf02/proc_dev_circuit_board_medium04_0001/instancer/Prototypes/proc_dev_circuit_resistor07/MATERIAL/usd_full/full_generic_material1_PxrSurface_0presnce]'
	Error in 'pxrInternal_v0_24__pxrReserved__::HdPrman_Xcpt::HandleXcpt' at line 27 in file /home/nico/USD/third_party/renderman-26/plugin/hdPrman/xcpt.cpp : 'T02041 Can't open texture atlas "rtxplugin:RtxHioImage.so?filename=/home/nico/usd-render-benchmark/scenes/ALab/ALab/fragment/look/surfacing/electronics_cabling04/render_high/texture/look_surfacing_electronics_cabling04_render_high_texture/electronics_cabling04_ntu.<UDIM>.exr&wrapS=repeat&wrapT=repeat&sourceColorSpace=auto". No texture maps found for atlas. [<Opacity> Object: /root/alab_set01/lab_workbench01_0001/workbench01/benchtop03/electronics_cabling04_0001/proto_cable4_female_M_geo_id4 Shader: /__Prototype_217/MATERIAL/usd_full/full_generic_material1_PxrSurface_0presnce]'
	Error in 'pxrInternal_v0_24__pxrReserved__::HdPrman_Xcpt::HandleXcpt' at line 27 in file /home/nico/USD/third_party/renderman-26/plugin/hdPrman/xcpt.cpp : 'T02041 Can't open texture atlas "rtxplugin:RtxHioImage.so?filename=/home/nico/usd-render-benchmark/scenes/ALab/ALab/fragment/look/surfacing/proc_dev_circuit_resistor07/render_high/texture/look_surfacing_proc_dev_circuit_resistor07_render_high_texture/proc_dev_circuit_resistor07_surfaceColor.<UDIM>.exr&wrapS=repeat&wrapT=repeat&sourceColorSpace=auto". No texture maps found for atlas. [<Scatter> Object: /root/alab_set01/lab_workbench01_0001/shelf02/proc_dev_circuit_board_medium04_0001/instancer/proto14_wire01_M_geo_id1 Shader: /root/alab_set01/lab_workbench01_0001/shelf02/proc_dev_circuit_board_medium04_0001/instancer/Prototypes/proc_dev_circuit_resistor07/MATERIAL/usd_full/full_generic_material1_PxrSurface_0scatter]'
	Error in 'pxrInternal_v0_24__pxrReserved__::HdPrman_Xcpt::HandleXcpt' at line 27 in file /home/nico/USD/third_party/renderman-26/plugin/hdPrman/xcpt.cpp : 'T02041 Can't open texture atlas "rtxplugin:RtxHioImage.so?filename=/home/nico/usd-render-benchmark/scenes/ALab/ALab/fragment/look/surfacing/proc_dev_circuit_resistor07/render_high/texture/look_surfacing_proc_dev_circuit_resistor07_render_high_texture/proc_dev_circuit_resistor07_ior.<UDIM>.exr&wrapS=repeat&wrapT=repeat&sourceColorSpace=auto". No texture maps found for atlas. [<Scatter> Object: /root/alab_set01/lab_workbench01_0001/shelf02/proc_dev_circuit_board_medium04_0001/instancer/proto14_wire01_M_geo_id1 Shader: /root/alab_set01/lab_workbench01_0001/shelf02/proc_dev_circuit_board_medium04_0001/instancer/Prototypes/proc_dev_circuit_resistor07/MATERIAL/usd_full/full_generic_material1_PxrSurface_0scatter]'
	Error in 'pxrInternal_v0_24__pxrReserved__::HdPrman_Xcpt::HandleXcpt' at line 27 in file /home/nico/USD/third_party/renderman-26/plugin/hdPrman/xcpt.cpp : 'T02041 Can't open texture atlas "rtxplugin:RtxHioImage.so?filename=/home/nico/usd-render-benchmark/scenes/ALab/ALab/fragment/look/surfacing/proc_dev_circuit_resistor07/render_high/texture/look_surfacing_proc_dev_circuit_resistor07_render_high_texture/proc_dev_circuit_resistor07_metallic.<UDIM>.exr&wrapS=repeat&wrapT=repeat&sourceColorSpace=auto". No texture maps found for atlas. [<Scatter> Object: /root/alab_set01/lab_workbench01_0001/shelf02/proc_dev_circuit_board_medium04_0001/instancer/proto14_wire01_M_geo_id1 Shader: /root/alab_set01/lab_workbench01_0001/shelf02/proc_dev_circuit_board_medium04_0001/instancer/Prototypes/proc_dev_circuit_resistor07/MATERIAL/usd_full/full_generic_material1_PxrSurface_0scatter]'
	Error in 'pxrInternal_v0_24__pxrReserved__::HdPrman_Xcpt::HandleXcpt' at line 27 in file /home/nico/USD/third_party/renderman-26/plugin/hdPrman/xcpt.cpp : 'T02041 Can't open texture atlas "rtxplugin:RtxHioImage.so?filename=/home/nico/usd-render-benchmark/scenes/ALab/ALab/fragment/look/surfacing/proc_dev_circuit_resistor07/render_high/texture/look_surfacing_proc_dev_circuit_resistor07_render_high_texture/proc_dev_circuit_resistor07_roughness.<UDIM>.exr&wrapS=repeat&wrapT=repeat&sourceColorSpace=auto". No texture maps found for atlas. [<Scatter> Object: /root/alab_set01/lab_workbench01_0001/shelf02/proc_dev_circuit_board_medium04_0001/instancer/proto14_wire01_M_geo_id1 Shader: /root/alab_set01/lab_workbench01_0001/shelf02/proc_dev_circuit_board_medium04_0001/instancer/Prototypes/proc_dev_circuit_resistor07/MATERIAL/usd_full/full_generic_material1_PxrSurface_0scatter]'
	Error in 'pxrInternal_v0_24__pxrReserved__::HdPrman_Xcpt::HandleXcpt' at line 27 in file /home/nico/USD/third_party/renderman-26/plugin/hdPrman/xcpt.cpp : 'T02041 Can't open texture atlas "rtxplugin:RtxHioImage.so?filename=/home/nico/usd-render-benchmark/scenes/ALab/ALab/fragment/look/surfacing/decor_firecracker01/render_high/texture/look_surfacing_decor_firecracker01_render_high_texture/decor_firecracker01_ntu.<UDIM>.exr&wrapS=repeat&wrapT=repeat&sourceColorSpace=auto". No texture maps found for atlas. [<Opacity> Object: /root/alab_set01/lab_electronics01_0001/bench01/shelf01/decor_firecracker01_0001/proto_firecrackers_M_geo_id0 Shader: /__Prototype_222/MATERIAL/usd_full/full_generic_material1_PxrSurface_0presnce]'
	Error in 'pxrInternal_v0_24__pxrReserved__::HdPrman_Xcpt::HandleXcpt' at line 27 in file /home/nico/USD/third_party/renderman-26/plugin/hdPrman/xcpt.cpp : 'T02041 Can't open texture atlas "rtxplugin:RtxHioImage.so?filename=/home/nico/usd-render-benchmark/scenes/ALab/ALab/fragment/look/surfacing/decor_book_open01/render_high/texture/look_surfacing_decor_book_open01_render_high_texture/decor_book_open01_ntu.<UDIM>.exr&wrapS=repeat&wrapT=repeat&sourceColorSpace=auto". No texture maps found for atlas. [<Opacity> Object: /root/alab_set01/lab_workbench01_0001/workbench01/benchtop01/decor_book_open01_0001/proto_cover_M_geo_id5 Shader: /__Prototype_254/MATERIAL/usd_full/full_generic_material1_PxrSurface_0presnce]'
	Error in 'pxrInternal_v0_24__pxrReserved__::HdPrman_Xcpt::HandleXcpt' at line 27 in file /home/nico/USD/third_party/renderman-26/plugin/hdPrman/xcpt.cpp : 'T02041 Can't open texture atlas "rtxplugin:RtxHioImage.so?filename=/home/nico/usd-render-benchmark/scenes/ALab/ALab/fragment/look/surfacing/tool_scraper01/render_high/texture/look_surfacing_tool_scraper01_render_high_texture/tool_scraper01_surfaceColor.<UDIM>.exr&wrapS=repeat&wrapT=repeat&sourceColorSpace=auto". No texture maps found for atlas. [<Scatter> Object: /root/alab_set01/lab_electronics01_0001/tool_board01/tool_scraper01_0001/proto_scraper01_M_geo_id0 Shader: /__Prototype_80/MATERIAL/usd_full/full_generic_material1_PxrSurface_0scatter]'
